image_files,Picturio,AADB
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0678_131067359784486886.jpg,0.5423417091369629,0.509865
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0679_131067359816537710.jpg,0.6809170842170715,0.370608
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\068_131067359854081998.jpg,0.2609899044036865,0.502119
"c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\068_2015-tavasz-f_3,0-1_640 s-50,0 mm-20150423dsc_1958_131067558453069621.jpg",0.22748489677906036,0.753487
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0680_131067359891894430.jpg,0.23572781682014465,0.611566
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0681_131067359912835945.jpg,0.6222025156021118,0.509915
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0683_131067359976275653.jpg,0.39115631580352783,0.479755
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0684_131067360039175175.jpg,0.6907867789268494,0.570652
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\069_131067360071985525.jpg,0.44788822531700134,0.596037
"c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\069_2015-tavasz-f_3,0-1_640 s-50,0 mm-20150423dsc_1959_131067558479786663.jpg",0.22943879663944244,0.737147
"c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\069_photoexpo-[-[f_5,0]-[1_60 s]-[55,0 mm]-_mg_9114_131067558540251549.jpg",0.17160998284816742,0.506562
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0692_131072680562516035.jpg,0.6438204050064087,0.57963
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0693_131067360097921202.jpg,0.551381528377533,0.700251
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0694_131067360143699229.jpg,0.6060550212860107,0.614243
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0697_131067360180415395.jpg,0.4674321711063385,0.460677
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0698_131067360208070516.jpg,0.6828265190124512,0.561578
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\070_131067360261084051.jpg,0.5897743105888367,0.469098
"c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\070_2015-tavasz-f_3,0-1_640 s-50,0 mm-20150423dsc_1960_131067558600268002.jpg",0.22349293529987335,0.675802
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0703_131067360294207797.jpg,0.7009536623954773,0.782867
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0704_131064102204431949.jpg,0.5312056541442871,0.47938
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\071_131067360331786559.jpg,0.5286194682121277,0.730375
"c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\071_2015-tavasz-f_3,0-1_800 s-50,0 mm-20150423dsc_1961_131067558642296601.jpg",0.19302070140838623,0.681955
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0711_131067360367097109.jpg,0.5521488785743713,0.426797
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0712_131067360407007367.jpg,0.6594157814979553,0.590135
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0713_131067360438567832.jpg,0.7165831327438354,0.521399
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0714_131067360465568232.jpg,0.668601393699646,0.627844
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0716_131067360510311695.jpg,0.7085406184196472,0.614102
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0718_131067360574362663.jpg,0.42631715536117554,0.663688
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0719_131067360606860593.jpg,0.6484706401824951,0.451964
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\072_131067360646006033.jpg,0.40681102871894836,0.659005
"c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\072_2015-tavasz-f_3,0-1_640 s-50,0 mm-20150423dsc_1962_131067558669594033.jpg",0.26228252053260803,0.719166
"c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\072_linda-[f_5,0]-[1_125 s]-[95,0 mm]-[photo_levi]_dsc_9812_131064118955926564.jpg",0.19516083598136902,0.557794
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0720_131067360663511723.jpg,0.7000107765197754,0.548538
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0721_131067360718469637.jpg,0.6983445286750793,0.508857
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0722_131067360753314271.jpg,0.6823394894599915,0.462599
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0726_131067360785284520.jpg,0.6898996829986572,0.651867
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0727_131067360827741004.jpg,0.7355349659919739,0.674251
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0729_131067526384718263.jpg,0.34344321489334106,0.561431
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\073_131067360865238652.jpg,0.5572239756584167,0.632238
"c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\073_2015-tavasz-f_3,0-1_800 s-50,0 mm-20150423dsc_1963_131067558729433969.jpg",0.18429112434387207,0.688196
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0733_131074368864743242.jpg,0.19136127829551697,0.265095
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0734_131067558784499240.jpg,0.2993491590023041,0.71005
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0735_131067360906143327.jpg,0.6242296099662781,0.604517
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0738_131067360928908928.jpg,0.7354806065559387,0.619664
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\074_131067361029767955.jpg,0.5968480110168457,0.642095
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0741_131067361061899643.jpg,0.3866689205169678,0.571642
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0742_131067361111967123.jpg,0.6347630620002747,0.735817
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0743_131067361143686667.jpg,0.6719596982002258,0.699331
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0744_131067361188614286.jpg,0.1920582801103592,0.722557
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0745_131067361233391961.jpg,0.572702944278717,0.555813
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0746_131067361248651156.jpg,0.6520656943321228,0.632458
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0748_131067361358149791.jpg,0.48800888657569885,0.537077
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\075_131067361412637247.jpg,0.27462273836135864,0.410235
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\075-greta-pict1496_131064118970145503.jpg,0.3317711651325226,0.535995
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0750_131067361457494781.jpg,0.5157487988471985,0.607146
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0751_131067361508544957.jpg,0.48527300357818604,0.359607
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0753_131067361522666376.jpg,0.6152721643447876,0.419458
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0754_131067361581413348.jpg,0.6881687641143799,0.682148
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0755_131067361614493473.jpg,0.7227506637573242,0.700984
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0757_131067361680721718.jpg,0.34310874342918396,0.591671
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0758_131067361713865968.jpg,0.6281587481498718,0.638314
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0759_131067361754141619.jpg,0.3020388185977936,0.505676
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\076_131067424690888559.jpg,0.675920844078064,0.432398
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0760_131067361786649674.jpg,0.29826781153678894,0.599636
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0761_131067361823844299.jpg,0.4549729526042938,0.308586
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0762_131067361856119798.jpg,0.6285229921340942,0.602881
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0763_131067361897373832.jpg,0.6314380764961243,0.575047
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0764_131067361904873339.jpg,0.6348972320556641,0.551219
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0765_131067361972171500.jpg,0.43638718128204346,0.628953
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0766_131067361992178097.jpg,0.751246452331543,0.49676
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0767_131067362080620458.jpg,0.7659929990768433,0.496506
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0768_131067362071053170.jpg,0.7288190722465515,0.581392
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0769_131067362162936748.jpg,0.6423803567886353,0.586121
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\077_131067362176073778.jpg,0.22832337021827698,0.60834
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0770_131067362241060276.jpg,0.7291487455368042,0.525387
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0771_131067362278404481.jpg,0.7465695738792419,0.820002
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0773_131067362350591170.jpg,0.4528423249721527,0.383533
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0774_131067362404962438.jpg,0.6787751317024231,0.681172
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0775_131067362412821105.jpg,0.5291167497634888,0.647513
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0776_131067362478467663.jpg,0.4025281071662903,0.475862
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0777_131067362495044431.jpg,0.6288907527923584,0.654441
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0778_131067362575444878.jpg,0.5929111242294312,0.693668
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0779_131067362583567582.jpg,0.6989098191261292,0.622914
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\078_131067362681863859.jpg,0.37050899863243103,0.50943
"c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\078_linda-[f_5,0]-[1_125 s]-[78,0 mm]-[photo_levi]_dsc_9818_131064118991028856.jpg",0.31724342703819275,0.65569
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0781_131067362667815128.jpg,0.5881244540214539,0.568809
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0783_131067362780933168.jpg,0.3393682837486267,0.499769
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0784_131067362813277959.jpg,0.38318103551864624,0.517179
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0785_131064078150215395.jpg,0.17644613981246948,0.56454
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0786_131072680574759989.jpg,0.5925495624542236,0.623107
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0788_131067526468908538.jpg,0.7667080163955688,0.569128
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0789_131067558826216134.jpg,0.368764191865921,0.49747
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\079_131067424803491026.jpg,0.28898677229881287,0.501839
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0790_131067558867923936.jpg,0.6555699110031128,0.475881
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0791_131067558907453416.jpg,0.42389973998069763,0.561444
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0792_131067558934462940.jpg,0.5265878438949585,0.652728
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0793_131067559004716207.jpg,0.5294005274772644,0.66266
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0796_131067559011903759.jpg,0.5989699959754944,0.497062
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0797_131067559110395783.jpg,0.5239527225494385,0.590194
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0798_131067559117192203.jpg,0.43024179339408875,0.561614
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\080_131067424890532895.jpg,0.24537701904773712,0.650113
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\080-greta-pict1501_131064119000406338.jpg,0.3538312017917633,0.582283
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0800_131067559228876230.jpg,0.28111279010772705,0.580485
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0806_131067559334014913.jpg,0.43331673741340637,0.654401
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\081_131067424884126545.jpg,0.34617847204208374,0.666421
"c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\081_linda-[f_5,0]-[1_125 s]-[70,0 mm]-[photo_levi]_dsc_9821_131064119024484969.jpg",0.2613183856010437,0.690681
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0815_131067559441575531.jpg,0.2707790434360504,0.580052
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0816_131067559466103659.jpg,0.49197569489479065,0.644849
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0817_131067559547356208.jpg,0.34783902764320374,0.616713
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\082_131067424996299846.jpg,0.37065407633781433,0.594363
"c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\082_linda-[f_5,0]-[1_125 s]-[70,0 mm]-[photo_levi]_dsc_9822_131064119034016475.jpg",0.2557060420513153,0.668329
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\083_131067425002549802.jpg,0.5490887761116028,0.460417
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0833_131067559542357277.jpg,0.2017674595117569,0.600963
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\084_131067362861832130.jpg,0.5058203935623169,0.571034
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\085_131067362877346828.jpg,0.6358073949813843,0.43052
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\086_131067362950796409.jpg,0.524044394493103,0.58867
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0860_131067559777237460.jpg,0.49946439266204834,0.742442
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0861_131067559784580671.jpg,0.5875495076179504,0.385118
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0863_131067559865389374.jpg,0.6401828527450562,0.541561
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\087_131067425115521672.jpg,0.4321427643299103,0.423704
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0873_131067559907104830.jpg,0.6784029603004456,0.386035
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\088_131067425196077808.jpg,0.3595438003540039,0.472682
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0880_131072776205709589.jpg,0.5512180328369141,0.403439
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\089_131067425203577428.jpg,0.5118748545646667,0.360242
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\089-dalma-pict5896_131064119054016719.jpg,0.7089285850524902,0.632182
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0890_131072680742500506.jpg,0.5677645206451416,0.548523
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\090_131064102256267806.jpg,0.3963194489479065,0.589531
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0900_131072776401490766.jpg,0.6332614421844482,0.420019
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0901_131072776593356897.jpg,0.39960604906082153,0.543833
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0902_131072776601793222.jpg,0.4809412360191345,0.688332
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0903_131072776769898095.jpg,0.38658037781715393,0.712428
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0904_131072776777710037.jpg,0.15711651742458344,0.631888
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0905_131072776960492886.jpg,0.6191166639328003,0.414507
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0906_131067362956162141.jpg,0.6171685457229614,0.62978
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0907_131072776967992160.jpg,0.4551675319671631,0.431686
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\091_131067425305796176.jpg,0.3685244619846344,0.334076
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0915_131074430524254023.jpg,0.5623147487640381,0.466636
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\092_131067425390085951.jpg,0.313585102558136,0.386745
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0925_131072777360484896.jpg,0.25486263632774353,0.590564
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\093_131067425401023357.jpg,0.26379522681236267,0.408953
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0931_131067560016784910.jpg,0.5285530090332031,0.601037
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0932761e-de7a-497c-bdd2-5cea48081877_131072744548824341.jpg,0.2600412666797638,0.595693
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\094_131067425486740256.jpg,0.4391317367553711,0.431562
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0946_131064078156933987.jpg,0.4110002815723419,0.395956
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0947_131064078176124429.jpg,0.43172401189804077,0.61432
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0948_131064078182374359.jpg,0.4327004551887512,0.413937
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0949_131064078193766632.jpg,0.4935169517993927,0.463974
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\095_131067425508633279.jpg,0.37605980038642883,0.435852
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\095-dalma-pict5902_131064119069394976.jpg,0.32644709944725037,0.591914
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\096_131067425602561327.jpg,0.3635067939758301,0.427355
"c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\096_2015-tavasz-f_3,0-1_640 s-50,0 mm-20150423dsc_1986_131067560122544681.jpg",0.459198921918869,0.674696
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0963_131067560116138772.jpg,0.49304673075675964,0.574135
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0965_131067560236203916.jpg,0.60459303855896,0.593182
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\097_131067425596311707.jpg,0.2475098967552185,0.53129
"c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\097_2015-tavasz-f_3,0-1_640 s-50,0 mm-20150423dsc_1987_131067560273389213.jpg",0.4316863715648651,0.702642
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\098_131067425699709306.jpg,0.28979721665382385,0.403912
"c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\098_2015-tavasz-f_3,0-1_800 s-50,0 mm-20150423dsc_1988_131067560322373029.jpg",0.44206857681274414,0.774086
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0980_131067560365505502.jpg,0.5941956639289856,0.668884
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\099_131067363084379989.jpg,0.6146653890609741,0.432086
"c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\099_2015-tavasz-f_3,0-1_500 s-50,0 mm-20150423dsc_1989_131067560413629783.jpg",0.3396482467651367,0.726115
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0b0e340c-9b9f-4672-8b67-fea78f7896df_131072744740222007.jpg,0.40842562913894653,0.644758
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\0e528b10-40eb-4169-b050-6b4532708e6b_131072686788210542.jpg,0.256357878446579,0.502989
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\1-perfect-time-photo_131064078482635502.jpg,0.5278886556625366,0.67524
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\100_131067425807404688.jpg,0.3221726417541504,0.434137
"c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\100_2015-tavasz-f_3,0-1_640 s-50,0 mm-20150423dsc_1990_131067560462559468.jpg",0.3685756325721741,0.73864
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\101_131067425811466720.jpg,0.4421325623989105,0.540247
"c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\101_2015-tavasz-f_2,0-1_800 s-50,0 mm-20150423dsc_1991_131067560519188864.jpg",0.31523939967155457,0.639657
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\102_131067425907500786.jpg,0.4160080850124359,0.570141
"c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\102_2015-tavasz-f_2,0-1_1250 s-50,0 mm-20150423dsc_1992_131067560563333507.jpg",0.23562133312225342,0.807819
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\1022_131067560604581180.jpg,0.7061631083488464,0.431014
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\103_131067425903595094.jpg,0.4169158339500427,0.552042
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\104_131067426000834580.jpg,0.25580108165740967,0.58263
"c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\104_2015-tavasz-f_2,0-1_1600 s-50,0 mm-20150423dsc_1994_131067560679557118.jpg",0.30044490098953247,0.790305
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\105_131067426005990822.jpg,0.3804141879081726,0.597037
"c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\105_2015-tavasz-f_2,0-1_1250 s-50,0 mm-20150423dsc_1995_131067560739713702.jpg",0.24509789049625397,0.765275
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\106_131067363074847959.jpg,0.5622939467430115,0.696671
"c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\106_2015-tavasz-f_2,0-1_1600 s-50,0 mm-20150423dsc_1996_131067560785964833.jpg",0.3676868677139282,0.728229
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\107_131067363163876688.jpg,0.587548553943634,0.708047
"c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\107_2015-tavasz-f_2,0-1_1000 s-50,0 mm-20150423dsc_1997_131067560813153028.jpg",0.5191100239753723,0.647526
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\1077_131067363186844277.jpg,0.6739359498023987,0.49386
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\108_131067426166862113.jpg,0.42368969321250916,0.431805
"c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\108_2015-tavasz-f_2,0-1_1250 s-50,0 mm-20150423dsc_1998_131067560856939011.jpg",0.4139595329761505,0.662319
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\1081_131067363272424146.jpg,0.4960300922393799,0.370265
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\1082_131067363258553398.jpg,0.3475765287876129,0.401267
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\1083_131067363363915392.jpg,0.6822969317436218,0.753478
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\1085_131067363348615677.jpg,0.6622726321220398,0.361216
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\1086_131067363474700592.jpg,0.6343285441398621,0.348813
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\1087_131064078233363575.jpg,0.24371831119060516,0.412156
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\1088_131067363459572502.jpg,0.6251254081726074,0.525561
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\109_131067426188422380.jpg,0.16939450800418854,0.306032
"c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\109_2015-tavasz-f_2,0-1_1250 s-50,0 mm-20150423dsc_1999_131067560921935311.jpg",0.45138901472091675,0.634124
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\1090_131067560947246309.jpg,0.5420229434967041,0.538377
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\10929185_894758207211298_1608090278036803360_n_131074365201795400.jpg,0.6521735191345215,0.577733
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\1096_131067561011155138.jpg,0.5213271975517273,0.517527
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\1097_131067561062181415.jpg,0.26367834210395813,0.555473
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\110_131067426246855073.jpg,0.36342597007751465,0.377648
"c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\110_2015-tavasz-f_2,0-1_800 s-50,0 mm-20150423dsc_2000_131067561089742183.jpg",0.375076562166214,0.734071
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\1101_131067561153651687.jpg,0.5659542679786682,0.644271
c:\Users\szmike\OneDrive\AES\Photo_DB\Annotator_Processed\images\111_131067426282791163.jpg,0.3783409595489502,0.312961
